Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Irrigation,Previous_Crop,irrigation_needed,Yield_ton_per_ha
Maize,East,Loam,8.009781337392853,118.36798930196376,33.316122819201965,77.8263013400456,59.25371766045668,44.730067933844495,208.38331972835152,Sprinkler,Maize,1,4.269335772817032
Rice,North,Silt,6.2462297988735465,311.1428464839543,18.32641825795455,49.676319542159284,107.73574529935792,98.37281615623142,170.77433762209535,None,Wheat,0,4.41511897391261
Rice,West,Loam,6.796681226473127,42.1428907213366,35.47745016427244,51.438568164483016,111.47371666770574,90.97371541339969,150.3360709610544,Sprinkler,Barley,1,5.252479845123644
Maize,West,Loam,7.5038012063672275,378.33486703681785,44.52529928684646,50.16036978592874,97.96109097897292,27.532962961293293,189.03878105947123,Drip,Maize,0,6.922012866951249
Maize,East,Clay,6.78825636055676,1182.6228917580952,42.167537537922115,59.92435984874029,88.69199563673757,55.460995510414456,163.0815601378432,Sprinkler,Rice,0,5.965604052801739
Rice,East,Loam,6.823863408399831,489.7485823282637,41.15006727808538,72.14997439314462,100.81645175142955,64.16237245298976,297.9518284635521,None,Barley,0,5.435956549894513
Barley,North,Loam,5.696883986007221,589.8697581518122,24.065104600750225,76.31178786003065,74.50633609281545,83.7064452649259,264.24799769277035,None,Rice,0,5.8887317778480535
Rice,South,Loam,6.7043306477800115,133.71590245895973,37.52364529362002,53.5542432241895,110.5178703699316,89.70784746862553,150.55571944830132,None,None,1,4.786702351757878
Wheat,South,Silt,7.7945436796599505,117.86238354606589,40.533103378954365,69.78612210271015,185.69050602761655,66.16162190399409,183.54698772353882,Drip,None,1,6.554321414377155
Barley,East,Loam,8.245529011559793,218.35162307139532,35.349786138937894,73.24105501627892,83.66403218132574,13.162078282799385,250.51863619255755,Sprinkler,Barley,0,2.451774266323402
Wheat,South,Sandy,6.740491411190115,14.041524375384805,22.516852697039415,47.815039900642894,152.66766565255256,53.31488045663164,209.78281697471317,None,Rice,1,5.054143857527413
Maize,South,Loam,6.770757480637236,872.0864765557361,43.61501915624875,35.7972881722256,71.2676765596759,89.6323182567699,274.7763844566341,Drip,Wheat,0,6.83946590652855
Wheat,South,Clay,7.607881318970956,46.57019046736203,28.524582343760276,83.67994323866775,103.08599360153462,74.26806422898339,225.72911675635976,Drip,Maize,1,3.815114464939011
Rice,South,Loam,8.32831600331583,699.9536201783546,18.894166759976383,70.62695830689557,98.17621708178845,88.3127747268512,248.04771295986438,None,None,0,7.060496244269367
Barley,East,Loam,6.301182820718081,26.184878629786546,18.29333685172176,68.88662453257749,190.55440916124917,70.66718107504366,239.55560963917208,Flood,None,1,6.696993440628908
Wheat,South,Silt,6.82043261961381,518.8466207310439,34.42556961897137,33.53415091271868,114.19730837027134,13.96315088334754,245.72533509354514,Sprinkler,None,0,5.484014877330518
Barley,South,Sandy,7.887919730656904,49.44913589558561,28.131289392502175,79.07238345023559,153.5698915672076,97.12059905859496,184.514828074077,None,None,1,3.51289147103319
Rice,North,Loam,7.329080708122115,11.663295198323862,17.834516255368907,63.963249365163186,140.36942134569938,92.62166865127108,205.99341588092875,Sprinkler,Barley,1,7.166445294295599
Rice,East,Sandy,5.831759031891864,381.3431832729753,37.21093716468284,80.87306503905397,71.1545112927142,21.392158592136095,157.5943879296737,Drip,Barley,0,2.1798132540045407
Rice,West,Clay,7.383198206686798,98.66178220175372,38.97975501775859,88.47367102420569,190.93106765459274,20.142205015937392,238.1454772032313,Sprinkler,Rice,1,5.555079417288142
Maize,West,Silt,6.060238853791981,376.0499323846699,36.762468923593545,87.42601925281453,101.88039377836448,58.51706504293181,218.88876931136633,Flood,Wheat,0,6.695388003052958
Wheat,North,Sandy,7.030647802235213,242.96177677943464,21.067826330520386,81.36536078341246,56.71375336754746,78.1345751101195,264.10742235286085,Sprinkler,Rice,0,4.912417244329974
Barley,North,Silt,7.0873098029813155,34.55841068758734,35.69326367988208,30.656842429882133,95.06655602662815,44.39558907444283,180.9573696932463,None,Wheat,1,2.617136754453983
Wheat,East,Loam,8.128610086674954,807.0486744870278,15.321684086831553,83.1436324942174,100.34505888234892,22.274394718891784,215.52181741017029,None,Barley,0,7.0038894737969635
Barley,West,Clay,6.887482822037315,180.61604041567483,24.153364190352278,34.50373882965873,63.911799106809084,55.95004889032191,177.11181495860794,None,None,0,7.45452842668666
Rice,South,Silt,6.338327266707683,397.78256429535855,26.964645942226312,81.07163821060604,142.99661095699142,40.38095225970753,242.0968837872663,Sprinkler,Rice,0,5.379858160859688
Barley,North,Loam,6.192899044648095,208.55712316940156,40.05740846656505,46.81044411669742,102.01463083123181,41.65947599961922,277.2045384767178,None,Wheat,0,6.722927918610825
Maize,West,Sandy,8.122755630053009,278.17629004682374,26.71183119208213,66.60410031200206,144.37019094964563,68.0486983156344,264.8164872673477,Sprinkler,Maize,0,5.66428872062235
Maize,East,Clay,6.0130325632546855,108.1935268026013,15.338083385681948,32.284093868992784,51.01108453836007,89.70472893065535,291.6296958946331,Sprinkler,Wheat,0,5.439697698712008
Barley,South,Clay,6.7776056826494315,67.07820983101772,25.57039235484028,76.27090176709368,197.30725984861286,60.27325577700799,295.75886727953866,None,Rice,1,2.784631992261213
Maize,East,Sandy,6.061519344780841,234.6395568340522,29.967722950778615,36.70236733397829,75.57745378170225,71.8842259746672,265.8050801372986,Flood,Barley,0,4.620755678315728
Maize,North,Sandy,7.819912120343126,174.06287846548122,43.470143600183206,54.641290300546316,148.89964800574046,69.39522923691173,193.0209128070388,None,None,1,6.072762498216257
Rice,West,Clay,6.9231179199238575,148.3445804499431,43.23102911368635,79.04676013951808,157.3676454919273,59.6031573301237,182.88920658229773,Drip,Maize,1,4.726898371408769
Rice,West,Silt,6.5534310716704365,334.9417262459164,20.426221146642348,71.72093979050011,75.74125246212141,37.968233102481705,217.13235518234154,Drip,Rice,0,5.706587262266966
Barley,West,Clay,6.5832989218794005,351.8455845698722,20.554396252183547,30.362561811484014,66.75684231536279,44.001476641921485,299.08255418656813,Flood,Barley,0,7.3688520990166335
Maize,West,Sandy,8.056642620168939,14.10234371948585,19.901443693936514,54.18194007255293,72.88657877672131,38.41334186413746,211.90020312257332,Drip,Wheat,1,4.197329790058991
Maize,South,Silt,7.161321862883314,124.08449086761878,38.6676579724231,32.51565101787048,87.02273837674169,92.57482868338494,179.8602615858403,Flood,Barley,1,6.97091975680114
Wheat,South,Loam,7.653603553393791,159.18839593411406,15.180661211052191,70.40999164910815,75.23481769893633,84.39568034593988,291.6514316674861,Sprinkler,Barley,0,2.174271104098577
Rice,East,Clay,8.191115548752053,30.573992952889736,18.81531594575632,88.13690950519928,151.09991404341224,62.141263556609864,207.88769663940343,Drip,None,1,7.115973651858365
Rice,South,Sandy,8.205225028121927,80.71732278079129,31.13878894932297,69.31567573804556,113.1249805589101,92.10191238767806,253.63483308414465,Flood,Rice,1,2.6400637780055396
Maize,North,Loam,6.48552716301359,15.906899119197467,22.426862006602967,43.462345867053344,130.66873917730447,89.77678238331802,268.222946792188,None,Barley,1,3.9286443432332794
Wheat,North,Clay,8.357353789439156,1675.168386067397,17.770693747177862,51.31398192399241,57.10051832137374,93.49249597766516,276.4733853089301,Drip,Wheat,0,5.080668265575745
Rice,West,Clay,5.574627646043816,400.17570709127443,25.79634037001503,88.59903333950805,179.18734446510848,29.959647188997963,273.19205806841853,Drip,Wheat,0,5.900210844809804
Wheat,North,Silt,6.630506683048496,27.45377160197757,23.22622815180734,43.443144721941,75.58573298092884,74.57527339875053,275.437029449997,Flood,None,1,7.718671810987249
Rice,East,Sandy,8.187396572526524,6.137162662157012,30.333129195428533,63.69174438326656,104.02284971826322,64.83020499311516,250.14801413668212,Sprinkler,Barley,1,3.8421821793731255
Wheat,South,Loam,6.323910639450949,381.1276002988845,44.37700781490587,54.027228520904686,60.78524597416505,76.04475740511464,210.57466039086898,Flood,Wheat,0,2.5120925443326994
Rice,South,Clay,6.319244350963955,173.51309203918433,18.729139104447555,76.0989178756933,70.51897019724944,33.70414275264585,250.09302810957558,Flood,Wheat,0,4.753013644775261
Maize,South,Silt,6.407866855245667,463.6527452707014,26.18180114502283,82.04335631879323,149.86991149634923,72.5328164294468,275.510150108987,Drip,None,0,4.071609204263591
Wheat,North,Loam,7.336940154540766,771.0454068192113,42.95955053617424,50.45023646101781,153.88805033835334,46.88456637289483,202.59636969366315,Flood,Barley,0,5.600714718296664
Wheat,South,Loam,6.814998326843061,274.3629696547402,41.306191304814675,69.62378182196295,151.54482269380281,85.06826166756703,194.47619854380602,None,None,0,7.536695192153957
Rice,West,Clay,7.680204509060028,62.14726195488042,26.82813104352842,62.94286185106364,132.8205181769033,81.58291526455957,201.55608256577452,Flood,Barley,1,5.86014863475886
Rice,West,Loam,8.184731927693997,457.2452058454041,35.96859793559209,46.706669403326,192.878249601786,29.02218497730254,232.69250940440526,None,Wheat,0,5.468085538088307
Wheat,West,Clay,7.522598124828582,935.7888623629605,17.635710407440367,46.3164481687801,126.07657411528646,26.54697487629727,157.86658122209167,None,Rice,0,3.4765074893515515
Wheat,North,Silt,6.113400160592726,260.41542085879274,36.376231666308456,62.31789885193824,117.41180439446698,74.59585491563794,266.845622852526,Flood,Wheat,0,3.588585140624666
Maize,South,Silt,8.298045707081506,343.70876064453086,44.18573188454224,39.24017241193799,87.13183485757152,59.54274052553444,170.8277937675303,Sprinkler,Rice,0,4.61645536209729
Rice,North,Loam,6.2934786200424355,123.50895770404662,31.12464458502575,78.64859378894829,64.82742938999189,60.14853196138441,169.92579851761482,None,Barley,1,7.347754303352582
Maize,South,Clay,5.949682885984474,144.1508595872584,29.954706811032427,34.140290352024124,132.22323949492682,77.72637911134191,179.64887090341574,None,Barley,1,5.476902321521789
Barley,East,Sandy,5.769901836582883,398.0167561484056,20.61955859105731,35.67446917249898,97.23352800392422,86.9473713719611,236.53911524587477,None,Maize,0,4.967886602816816
Maize,East,Silt,7.190151221998496,788.3745042321387,34.01364596721876,50.53357853563605,128.60380747857727,31.50675105478451,192.8352563705934,Sprinkler,Barley,0,5.2552851255397455
Rice,North,Clay,5.841287387441955,297.45657467475223,32.71311842336745,37.085505491828,80.91786173907195,59.99855921114951,205.21354934798285,Flood,Barley,0,7.002693447780512
Wheat,West,Clay,5.916327652337892,467.97712952876134,34.55799178427252,58.542001275329554,175.72590083118672,84.60592385428694,289.7473666467192,Sprinkler,Maize,0,6.067365976183006
Rice,North,Clay,6.40009144178649,56.49042644933273,15.782498600541654,53.980553426512216,199.95458144886035,88.55147540755023,277.0803269965478,Flood,Rice,1,7.564549961389675
Rice,West,Loam,6.344959029053392,71.46158236666957,31.461704650472207,73.30858775314303,98.36052651809743,35.86684495046649,277.8285799657174,None,Barley,1,5.490445299041075
Barley,South,Sandy,7.312718530996427,227.80833089299995,32.848045304921186,87.18024931258321,176.34914108904945,19.373847093776128,236.64627499889818,Drip,None,0,3.1761716182752213
Rice,West,Loam,7.9502358384180445,58.277261623918804,21.225904062384068,75.21351508434756,180.94792045886112,30.95409284900019,279.9699220935721,None,Barley,1,2.1123550836246636
Wheat,West,Silt,7.784048968608677,302.3533257740428,21.24998572465608,40.76691977283626,199.41106831356194,95.09495626130746,266.784873801083,Flood,Barley,0,3.9026834411317814
Maize,South,Loam,6.28745336414943,103.4464362266666,23.286545055328496,86.13127712786418,101.40801946669691,51.623174119169285,292.98552043665933,Sprinkler,Wheat,1,2.3764161519374882
Maize,East,Clay,6.23593149395794,470.39180832825434,36.351647751817126,53.528005953184035,163.40620905711586,47.671641150042234,159.65526075328734,None,Barley,0,4.442390186043676
Wheat,South,Loam,8.397374590320902,495.25043823600777,33.18798190597115,58.451361655614775,84.32135054629782,11.177591386078914,154.30907004808992,None,Barley,0,3.1273410192823787
Rice,North,Clay,5.524708724775881,186.96739762253847,40.37287938353414,55.294574242238134,143.7194001938215,14.591321462921602,176.25449110858366,Flood,None,1,4.429479580886738
Wheat,North,Sandy,8.139161599180648,59.83200210145181,23.869757155292945,46.83282139726314,155.72638542092562,70.18263365272513,289.36272307619635,Flood,Maize,1,4.395219633941079
Wheat,North,Loam,6.099185557367215,312.1949763453049,42.36204179664955,83.70265726784903,161.16810388026445,63.08443618524968,240.83476589313688,Drip,Maize,0,3.6576144170504334
Rice,North,Loam,8.341852969269304,1479.5618572503884,37.311184859500756,49.93433195379697,81.07582528766925,61.79754686458634,213.91687765429214,None,Maize,0,5.916916566657536
Wheat,North,Loam,6.526921854482559,292.3276585617484,26.850350100410907,64.71578818077279,177.30883557442922,19.929058842202437,226.90665922142276,None,Wheat,0,4.600602876037957
Rice,East,Clay,6.821055321679757,10.929086506474453,17.85786196876368,44.40201506245981,113.14577905888129,41.68550526088181,274.4406882341505,None,Barley,1,7.360737840157545
Rice,East,Clay,7.621361841833143,5.233579003699667,22.709509874624473,77.84252248621083,82.45542766018326,83.11223247761332,289.3664993705886,Drip,Rice,1,2.4564824514910644
Wheat,West,Loam,7.263007154419781,115.85847962595548,43.70304651644551,76.45191957175119,131.37966325578523,25.742010152497354,259.4548251466365,Drip,Rice,1,4.463741529114832
Rice,North,Loam,6.453817989120468,65.36614470290347,24.31090127652238,47.778728306822636,179.50356944104132,89.44185258841928,263.9771749405944,None,None,1,6.655697865894748
Wheat,South,Sandy,7.161492747603471,503.07616038544506,24.897028804471933,70.89324438860722,195.06318646671707,20.933047031401287,198.0567066245757,Flood,Wheat,0,4.967211696497226
Maize,North,Sandy,7.692120653088659,558.9231558920716,20.68766793293151,72.23241198569698,162.23117325918116,25.22343971115893,220.05527929118088,Sprinkler,Wheat,0,7.796487635977312
Barley,East,Silt,5.627004837707476,89.7720921964494,39.205518034162964,63.750684966285974,50.84343294070436,52.99749650383556,282.7815290206749,None,Barley,1,3.048937822972179
Rice,North,Sandy,5.533597915767112,118.19948092164218,23.269326907268322,66.0359029363002,70.20511406989343,95.07699140036837,267.8901165108866,None,Rice,1,3.8961451674629526
Rice,East,Sandy,6.874200817218674,80.85323947373132,24.907747451065667,64.46727829744775,61.44109796582986,39.659291033088124,252.64063776920216,None,Wheat,1,2.6969243488810846
Rice,West,Sandy,5.895509853410543,717.0400483708075,27.4304432529488,34.911864239690736,65.18206144908271,69.2396194202244,159.78702538321807,Flood,None,0,3.4803779104611134
Maize,West,Clay,7.493032874394143,209.53798126157687,28.01184839323829,70.21592068282709,107.45524340296626,62.98041303901686,155.92608291809321,Drip,Rice,0,6.035193511378725
Maize,West,Sandy,6.1421573686823026,320.25362548322113,27.34022371245065,58.18650059032147,100.77399722429416,23.466037285050177,169.56164146709926,Sprinkler,Wheat,0,4.921675983943184
Rice,East,Sandy,6.798553320387013,161.09035539573168,30.11231086124186,56.30743683248481,67.0527471902465,32.3350211254747,237.208664879675,Sprinkler,Barley,1,2.972403378272835
Barley,North,Loam,6.093012810622807,299.09913013899774,39.4353863884921,81.59995312690805,182.33530274213734,93.71374953794398,230.4580271011725,Drip,Barley,0,4.8481704159444385
Rice,North,Clay,7.1454507572473736,146.25745073171066,39.57855122226066,31.39360280766706,142.31413644985403,26.634666128778957,291.4036239820581,None,Barley,1,7.084408753190514
Wheat,South,Silt,5.848160378153707,124.50850411525515,38.949394012900406,45.07889507752531,169.46949634346734,72.55089007796019,254.21394600650945,None,Barley,1,4.638955146252515
Maize,East,Silt,5.569320558362441,301.93034457516814,18.033745173494626,37.28420999056478,105.73240832831463,96.8225034340274,194.0958926018139,Sprinkler,Rice,0,2.079287173960755
